,CNPJ_FUNDO,DT_COMPTC,VL_TOTAL,VL_QUOTA,VL_PATRIM_LIQ,CAPTC_DIA,RESG_DIA,NR_COTST,rentabilidade,DENOM_SOCIAL,TAXA_PERFM,TAXA_ADM,CNPJ_CONTROLADOR,CONTROLADOR,dolar
84,02.543.933/0001-50,2019-03-18,57186013.42,4.9745987,57161109.12,365500.0,66607.0,2129,-0.656234976163772,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3.8105
85,03.319.016/0001-50,2019-03-18,242408538.59,3.2090123619999997,241962285.21,748660.08,356336.08,42,-0.6519927021928384,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3.8105
86,04.061.044/0001-82,2019-03-18,366857741.62,16.47795,366835963.23,422606.32,2354517.98,849,-0.6444383599010783,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.8105
87,04.128.893/0001-06,2019-03-18,77542666.44,2.29972,77500205.95,173316.94,135673.26,2038,-0.6455799397147577,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.8105
88,04.244.149/0001-77,2019-03-18,71217804.76,2.4054461,71195540.94,0.0,0.0,203,-0.6333090312197753,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,3.8105
89,05.114.733/0001-70,2019-03-18,60369487.88,2.320283,60351278.37,28600.0,11149.84,1305,-0.6578048823302485,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,3.8105
90,00.524.617/0001-06,2019-03-19,6093306.55,9.188196,6095787.44,0.0,0.0,85,-0.3128988538180888,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.7756
91,00.822.954/0001-80,2019-03-19,176560396.18,10.192673,176526287.33,10000.0,0.0,112,-0.30907818002530174,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.7756
92,01.623.535/0001-81,2019-03-19,718061646.3,79.219729,755947794.68,1799400.0,50000.0,341,-0.30904804190357016,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.7756
93,02.222.178/0001-02,2019-03-19,138313297.59,5.796367,138268971.09,4770.67,59613.85,1741,-0.3130755476199343,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.7756
94,02.543.933/0001-50,2019-03-19,57021605.85,4.9589331,56976998.69,128811.11,132914.96,2126,-0.31491183399374734,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3.7756
95,03.319.016/0001-50,2019-03-19,241855423.99,3.199087983,241228120.76,542966.11,528823.87,42,-0.3092658388456404,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3.7756
96,04.061.044/0001-82,2019-03-19,371150166.37,16.40145,371128384.38,6072000.0,76528.26,853,-0.4642567795144381,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.7756
97,04.128.893/0001-06,2019-03-19,77141313.89,2.289018,77095708.93,138217.51,182058.8,2043,-0.4653610004696329,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.7756
98,04.244.149/0001-77,2019-03-19,70925420.59,2.3970166,70900236.92,10350.0,56159.83,203,-0.3504339590065908,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,3.7756
99,05.114.733/0001-70,2019-03-19,60173166.48,2.313069,60164590.95,22300.0,21351.97,1304,-0.31091035015986535,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,3.7756
100,00.524.617/0001-06,2019-03-20,6036255.58,9.101604,6038339.08,0.0,0.0,85,-0.942426565563026,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.7891
101,00.822.954/0001-80,2019-03-20,174898195.43,10.096482,174860365.42,0.0,0.0,112,-0.9437269301193041,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.7891
102,01.623.535/0001-81,2019-03-20,687440134.87,78.473041,710825086.86,10000.0,38007500.0,341,-0.9425530854820341,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.7891
103,02.222.178/0001-02,2019-03-20,136972279.09,5.741497,136965809.59,6620.0,886.27,1741,-0.9466274305957589,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.7891
104,02.543.933/0001-50,2019-03-20,56583611.14,4.9122239,56529417.17,128500.0,39403.13,2132,-0.9419203497623374,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3.7891
105,03.319.016/0001-50,2019-03-20,239813819.62,3.1690295710000003,239383570.12,745311.35,323299.05,42,-0.9395931640433397,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3.7891
106,04.061.044/0001-82,2019-03-20,367725852.75,16.274562,367703793.61,981483.9,1534880.3,856,-0.7736389160714507,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.7891
107,04.128.893/0001-06,2019-03-20,76751258.74,2.271282,76702547.0,223322.28,19123.46,2057,-0.7748300799731656,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.7891
108,04.244.149/0001-77,2019-03-20,70392286.94,2.3785773,70364828.19,10000.0,0.0,204,-0.7692604214756038,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,3.7891
109,05.114.733/0001-70,2019-03-20,59622002.73,2.291262,59611730.51,41800.0,27439.69,1305,-0.9427734321803549,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,3.7891
110,00.524.617/0001-06,2019-03-21,6123343.6,9.232278,6125033.13,0.0,0.0,85,1.4357249557330976,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.7961
111,00.822.954/0001-80,2019-03-21,176515024.45,10.243268,176465206.4,0.0,937335.57,111,1.4538331272219374,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.7961
112,01.623.535/0001-81,2019-03-21,698903037.57,79.613621,700908039.15,3273000.0,23521657.69,342,1.453467312423884,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.7961
113,02.222.178/0001-02,2019-03-21,139004593.67,5.824762,138956555.92,51509.79,47085.27,1740,1.4502315336923477,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.7961
114,02.543.933/0001-50,2019-03-21,57279758.21,4.982526,57229485.64,196207.77,305168.8,2130,1.4311664417413938,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3.7961
115,03.319.016/0001-50,2019-03-21,244651477.43,3.2147004289999996,243945920.0,1702432.26,589988.01,41,1.4411622541466995,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3.7961
116,04.061.044/0001-82,2019-03-21,373059246.02,16.487373,373037154.73,1743309.6,1218139.57,855,1.307629661554044,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.7961
117,04.128.893/0001-06,2019-03-21,77799805.74,2.300979,77747976.94,126470.1,83925.56,2066,1.3074994650598137,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.7961
118,04.244.149/0001-77,2019-03-21,71335922.06,2.4104052,71306385.32,0.0,0.0,204,1.3381066068359537,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,3.7961
119,05.114.733/0001-70,2019-03-21,60495234.92,2.324643,60482518.96,78700.0,76384.78,1307,1.4568827135438944,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,3.7961
120,00.524.617/0001-06,2019-03-22,6267920.09,9.449594,6269208.49,0.0,0.0,85,2.3538719263002994,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.8809
121,00.822.954/0001-80,2019-03-22,182452902.22,10.486963,182401582.17,2000000.0,261871.02,111,2.3790747249803346,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.8809
122,01.623.535/0001-81,2019-03-22,710921878.31,81.508613,715831476.21,456000.0,2215827.52,343,2.3802359146558594,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.8809
123,02.222.178/0001-02,2019-03-22,142253067.74,5.96322,142337549.47,92004.44,14085.61,1739,2.3770584961239516,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.8809
124,02.543.933/0001-50,2019-03-22,58777506.31,5.0998043,58723194.43,528000.0,381353.97,2134,2.353792032394808,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3.8809
125,03.319.016/0001-50,2019-03-22,250388820.95,3.2905375869999998,249923111.93,563587.3,341259.85,41,2.359073875620532,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3.8809
126,04.061.044/0001-82,2019-03-22,380423929.64,16.876681,380401528.18,845000.0,2288960.23,855,2.3612494240289106,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.8809
127,04.128.893/0001-06,2019-03-22,79841251.96,2.355324,79786218.84,345914.7,143940.7,2063,2.361820772810197,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.8809
128,04.244.149/0001-77,2019-03-22,72947144.4,2.4664498,72915502.91,100000.0,148836.13,204,2.325111147287595,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,3.8809
129,05.114.733/0001-70,2019-03-22,62016472.49,2.379864,62000122.14,200257.93,119385.27,1310,2.375461522478939,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,3.8809
130,00.524.617/0001-06,2019-03-25,6231030.36,9.393375,6231911.03,0.0,0.0,85,-0.5949356131067507,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.8764
131,00.822.954/0001-80,2019-03-25,181618643.21,10.424758,181569583.99,260000.0,10047.09,112,-0.5931650564610425,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.8764
132,01.623.535/0001-81,2019-03-25,707073544.27,81.025642,706933858.26,419000.0,5075034.45,344,-0.592539833796446,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.8764
133,02.222.178/0001-02,2019-03-25,141370756.26,5.927637,141354521.14,23375.02,157050.77,1736,-0.5967078189300423,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.8764
134,02.543.933/0001-50,2019-03-25,57954181.54,5.0694042,57912037.47,99176.19,560282.87,2128,-0.596103266158654,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3.8764
135,03.319.016/0001-50,2019-03-25,249671802.84,3.271132464,248746429.64,1089294.84,792118.1,42,-0.589725006535835,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3.8764
136,04.061.044/0001-82,2019-03-25,375530965.77,16.789607,375509225.09,260600.0,3190266.65,851,-0.5159426785397048,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.8764
137,04.128.893/0001-06,2019-03-25,78095146.6,2.343282,78043590.79,251418.29,1586125.54,2074,-0.5112672396663909,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.8764
138,04.244.149/0001-77,2019-03-25,72347068.12,2.4531267,72313295.67,10000.0,218337.7,204,-0.5401731671165644,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,3.8764
139,05.114.733/0001-70,2019-03-25,61670282.49,2.365738,61651328.68,38800.0,19590.78,1314,-0.5935633296692666,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,3.8764
140,00.524.617/0001-06,2019-03-26,6233027.99,9.395775,6233503.16,0.0,0.0,85,0.025549922152579008,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.864
141,00.822.954/0001-80,2019-03-26,181490677.47,10.428106,181437722.77,0.0,190188.46,111,0.03211585343274592,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.864
142,01.623.535/0001-81,2019-03-26,700244008.52,81.051949,707133347.43,10000.0,40037.96,343,0.032467499609545314,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.864
143,02.222.178/0001-02,2019-03-26,141268414.65,5.929325,141330660.49,516.67,64648.06,1734,0.028476777508479323,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.864
144,02.543.933/0001-50,2019-03-26,58084577.42,5.0707511,58014849.64,212500.0,125073.99,2139,0.026569197224390884,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3.864
145,03.319.016/0001-50,2019-03-26,249535422.48,3.272196086,248713618.23,566035.28,679727.57,42,0.0325154059551469,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3.864
146,04.061.044/0001-82,2019-03-26,376176246.49,16.787511,376153484.8,745518.0,54371.39,852,-0.012483913411442948,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.864
147,04.128.893/0001-06,2019-03-26,78046433.94,2.342914,77989680.95,211441.55,253095.04,2075,-0.01570446920173829,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.864
148,04.244.149/0001-77,2019-03-26,72457600.6,2.4536148,72421683.1,100000.0,6000.0,205,0.01989705627516436,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,3.864
149,05.114.733/0001-70,2019-03-26,61545700.24,2.366506,61536068.36,48500.0,183774.82,1313,0.03246344269738355,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,3.864
150,00.524.617/0001-06,2019-03-27,6369937.99,9.601541,6370015.56,0.0,0.0,85,2.1899843280623443,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9383
151,00.822.954/0001-80,2019-03-27,186234815.32,10.658891,186178115.2,745000.0,20001.54,112,2.2131056205220823,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9383
152,01.623.535/0001-81,2019-03-27,722765639.19,82.845269,728720476.67,13008000.0,7066587.67,341,2.2125562952224787,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9383
153,02.222.178/0001-02,2019-03-27,144231095.11,6.060337,144309007.09,6962.63,151393.15,1731,2.2095601101305595,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9383
154,02.543.933/0001-50,2019-03-27,59370390.59,5.1796294,59298624.4,393300.0,355209.82,2161,2.1471828897300815,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3.9383
155,03.319.016/0001-50,2019-03-27,255108008.3,3.343836415,254114425.32,798072.06,842514.84,42,2.1893654022297593,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3.9383
156,04.061.044/0001-82,2019-03-27,383267206.56,17.147436,383244283.53,379957.7,1353897.58,850,2.144004551955314,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.9383
157,04.128.893/0001-06,2019-03-27,79588163.05,2.393159,79528212.1,76320.88,210318.69,2071,2.1445516139303455,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.9383
158,04.244.149/0001-77,2019-03-27,73973143.53,2.5065999,73935089.74,50000.0,100517.19,205,2.1594709976480386,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,3.9383
159,05.114.733/0001-70,2019-03-27,61871755.22,2.418738,61855452.79,168684.41,1207494.82,1319,2.2071357520327295,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,3.9383
160,00.524.617/0001-06,2019-03-28,6275302.12,9.502179,6275267.42,0.0,28828.3,84,-1.0348547175916822,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9676
161,00.822.954/0001-80,2019-03-28,182983173.92,10.548447,183009342.6,0.0,1239668.21,111,-1.0361678339707248,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9676
162,01.623.535/0001-81,2019-03-28,712071971.91,81.987878,715788288.0,740000.0,6130444.33,341,-1.034930552280544,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9676
163,02.222.178/0001-02,2019-03-28,142327120.18,5.997347,142644690.21,13020.0,177412.42,1728,-1.039381143325846,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9676
164,02.543.933/0001-50,2019-03-28,58275118.97,5.1253872,58220626.02,179446.36,636457.06,2166,-1.047221640992313,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3.9676
165,03.319.016/0001-50,2019-03-28,252406462.21,3.3090865910000002,250958390.73,772876.19,1288102.23,42,-1.0392202155618868,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3.9676
166,04.061.044/0001-82,2019-03-28,377434573.15,17.011765,377411284.2,0.0,2800765.42,837,-0.79120283638906,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.9676
167,04.128.893/0001-06,2019-03-28,78558844.26,2.374191,78495621.15,289722.01,691978.29,2066,-0.7925925523544208,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.9676
